8	0.06151	0.03121	0.03101	0.0286	0.02862	0.02926	0.02852	0.0283	0.02719	0.02707	0.02665	0.02579	0.02523	0.02496	0.02382	0.02413	0.02378	0.02249	0.0222	0.02189	
9	0	0.02906	0.0292	0.02939	0.02871	0.0285	0.02942	0.02823	0.02907	0.0272	0.02614	0.02601	0.0262	0.02555	0.02564	0.02375	0.02445	0.0236	0.02312	0.02257	
10	0.06056	0.03216	0.03036	0.03086	0.02934	0.03108	0.03005	0.02823	0.02812	0.02683	0.02757	0.02656	0.02672	0.0259	0.02585	0.02527	0.02479	0.02337	0.02377	0.023	
11	0	0.02828	0.02942	0.02913	0.03034	0.0289	0.02869	0.02859	0.02732	0.02777	0.02828	0.02655	0.0258	0.02642	0.02602	0.0249	0.02521	0.02528	0.02439	0.02376	
12	0.06017	0.03143	0.03025	0.03005	0.02961	0.02961	0.02953	0.02872	0.02801	0.02737	0.02741	0.02813	0.02719	0.02669	0.02652	0.02472	0.02547	0.02498	0.02459	0.02467	
13	0	0.02704	0.02931	0.02853	0.02787	0.02873	0.02862	0.02862	0.02765	0.02708	0.02692	0.02795	0.02703	0.02738	0.02672	0.02687	0.0261	0.02514	0.02582	0.02499	
14	0.05693	0.03001	0.02882	0.02817	0.0297	0.02861	0.0282	0.02831	0.02741	0.02813	0.02726	0.02682	0.02801	0.02661	0.02683	0.02573	0.02634	0.02522	0.02499	0.02514	
15	0	0.02584	0.02691	0.0275	0.02697	0.02738	0.02638	0.0269	0.02697	0.02708	0.02839	0.02691	0.02651	0.02618	0.02664	0.02637	0.02605	0.02579	0.02578	0.02463	
16	0.05152	0.02828	0.02653	0.02695	0.0277	0.02603	0.02667	0.02686	0.02621	0.028	0.02584	0.02631	0.02686	0.0253	0.02681	0.02683	0.02551	0.02591	0.02613	0.02516	
17	0	0.02354	0.02505	0.02634	0.02631	0.02599	0.02492	0.02635	0.02586	0.02632	0.02631	0.02568	0.02573	0.02549	0.02519	0.02576	0.02515	0.02574	0.02572	0.02562	
