3.1304951685 2.96647939484 110.8 77.5 0.357 0.169 0.25 8.8 9.1 28.6 Asik,Omer Deng,Luol Gibson,Taj Korver,Kyle Lucas,John 11
3.63318042492 3.4292856399 107.9 115.7 0.554 0.14 0.319 17.9 15.5 66.2 Delfino,Carlos Ellis,Monta Gooden,Drew Ilyasova,Ersan Jennings,Brandon 11
3.31662479036 3.26190128606 102.7 100.5 0.474 0.169 0.341 17.5 15.3 45.9 Ariza,Trevor Ayon,Gustavo Belinelli,Marco Jack,Jarrett Kaman,Chris 11
2.52982212813 2.4 96.8 95.6 0.462 0.186 0.319 16.9 15.9 36.2 Brooks,MarShon Humphries,Kris Stevenson,DeShawn Williams,Deron Williams,Shelden 11
4.24264068712 4.1665333312 83.1 99.2 0.471 0.131 0.259 12.6 19.7 57.1 Biyombo,Bismack Brown,Derrick Henderson,Gerald Mullens,Byron Walker,Kemba 11
4.14728827067 4.14728827067 110.1 93.0 0.506 0.207 0.177 7.7 13.3 32.8 Allen,Tony Conley,Mike Gasol,Marc Gay,Rudy Randolph,Zach 11
3.0 2.93938769134 96.8 95.6 0.435 0.141 0.316 16.6 7.0 33.8 Bargnani,Andrea Butler,Rasual Calderon,Jose DeRozan,DeMar Johnson,Amir 11
2.36643191324 2.33238075794 107.5 109.9 0.533 0.151 0.275 10.9 14.4 44.8 Carroll,DeMarre Harris,Devin Hayward,Gordon Jefferson,Al Millsap,Paul 11
2.89827534924 2.87054001888 103.7 98.9 0.491 0.129 0.209 7.8 14.1 47.7 Blair,DeJuan Duncan,Tim Green,Danny Leonard,Kawhi Parker,Tony 11
3.1304951685 2.96647939484 94.4 93.2 0.465 0.15 0.169 8.5 9.8 30.6 Calderon,Jose DeRozan,DeMar Gray,Aaron Johnson,Amir Johnson,James 11
4.12310562562 4.11825205639 115.1 103.6 0.473 0.172 0.328 18.6 15.3 43.6 Childress,Josh Lopez,Robin Morris,Markieff Redd,Michael Telfair,Sebastian 11
2.683281573 2.65329983228 88.2 108.3 0.536 0.137 0.208 9.6 13.3 35.8 Brand,Elton Hawes,Spencer Holiday,Jrue Iguodala,Andre Turner,Evan 11
3.0 2.99332590942 99.6 94.4 0.428 0.122 0.296 14.3 11.3 36.5 Brand,Elton Holiday,Jrue Iguodala,Andre Meeks,Jodie Vucevic,Nikola 11
2.32379000772 2.31516738056 105.6 109.7 0.502 0.149 0.313 14.2 8.9 46.4 Harris,Devin Hayward,Gordon Howard,Josh Jefferson,Al Millsap,Paul 11
2.72029410175 2.33238075794 102.2 103.7 0.466 0.145 0.317 12.3 7.0 38.0 Brand,Elton Holiday,Jrue Iguodala,Andre Williams,Louis Young,Thaddeus 11
4.14728827067 4.06939798988 110.0 93.9 0.471 0.191 0.238 14.6 8.5 41.3 Allen,Tony Conley,Mike Gasol,Marc Gay,Rudy Mayo,O.J. 11
3.22490309932 3.2 92.2 97.6 0.459 0.158 0.276 20.4 13.9 27.2 Battier,Shane Bosh,Chris Cole,Norris Haslem,Udonis Wade,Dwyane 11
4.07430975749 4.06939798988 102.5 89.0 0.447 0.211 0.262 12.3 9.9 37.0 Allen,Tony Conley,Mike Cunningham,Dante Gasol,Marc Gay,Rudy 11
2.82842712475 2.56124969497 104.3 101.6 0.496 0.197 0.352 16.1 9.9 40.4 Ariza,Trevor Ayon,Gustavo Belinelli,Marco Kaman,Chris Vasquez,Greivis 11
3.1304951685 3.07245829915 108.0 103.7 0.518 0.149 0.241 11.3 13.0 44.5 Gordon,Ben Jerebko,Jonas Monroe,Greg Prince,Tayshaun Stuckey,Rodney 11
2.2360679775 2.22710574513 101.1 103.7 0.5 0.166 0.306 13.8 16.2 44.7 Jenkins,Charles Lee,David Thompson,Klay Tyler,Jeremy Wright,Dorell 11
3.68781778292 3.6 98.3 106.1 0.508 0.139 0.316 15.1 20.8 45.1 Blake,Steve Bryant,Kobe Bynum,Andrew Gasol,Pau World Peace,Metta 11
3.68781778292 3.68781778292 88.1 91.1 0.443 0.172 0.31 14.5 20.1 39.5 Johnson,Wesley Love,Kevin Milicic,Darko Ridnour,Luke Rubio,Ricky 11
5.07937003968 5.04380808517 98.0 103.6 0.506 0.143 0.25 12.8 13.8 34.0 Afflalo,Arron Gallinari,Danilo Hilario,Nene Lawson,Ty Mozgov,Timofey 11
4.53872228716 4.5343136195 118.3 104.5 0.526 0.152 0.252 8.2 12.5 43.0 Afflalo,Arron Faried,Kenneth Gallinari,Danilo Koufos,Kosta Lawson,Ty 11
2.72029410175 2.65329983228 114.0 99.3 0.491 0.182 0.303 15.1 11.1 47.3 Collison,Nick Cook,Daequan Harden,James Jackson,Reggie Mohammed,Nazr 11
1.54919333848 1.49666295471 105.1 86.7 0.417 0.17 0.248 13.7 7.6 33.8 Brand,Elton Holiday,Jrue Iguodala,Andre Turner,Evan Young,Thaddeus 11
3.54964786986 3.49857113691 97.6 90.4 0.413 0.156 0.217 9.9 14.2 34.3 Bosh,Chris Chalmers,Mario Haslem,Udonis James,LeBron Wade,Dwyane 11
3.52136337233 3.52136337233 88.3 93.0 0.498 0.171 0.143 8.8 11.7 36.6 Favors,Derrick Howard,Josh Kanter,Enes Miles,CJ Watson,Earl 11
2.64575131106 2.63818119165 106.6 105.2 0.521 0.128 0.243 12.4 19.6 54.3 Johnson,Wesley Love,Kevin Ridnour,Luke Webster,Martell Williams,Derrick 11
2.89827534924 2.87054001888 99.0 96.5 0.476 0.124 0.204 9.6 12.6 43.6 Blair,DeJuan Duncan,Tim Green,Danny Jefferson,Richard Parker,Tony 11
3.46410161514 3.24961536185 110.0 82.7 0.446 0.216 0.218 9.2 8.5 33.1 Carter,Vince Haywood,Brendan Marion,Shawn Nowitzki,Dirk West,Delonte 11
4.09878030638 4.07921561087 113.2 103.2 0.493 0.168 0.31 12.7 12.3 39.2 Haywood,Brendan Kidd,Jason Marion,Shawn Nowitzki,Dirk Terry,Jason 11
3.82099463491 3.81575680567 101.9 101.4 0.469 0.112 0.237 9.3 9.7 37.2 Barnes,Matt Blake,Steve Bynum,Andrew Goudelock,Andrew Murphy,Troy 11
3.76828873628 3.72021504755 108.7 84.8 0.394 0.171 0.256 15.6 15.6 39.7 Anderson,Ryan Duhon,Chris Howard,Dwight Richardson,Jason Turkoglu,Hedo 11
3.7148351242 3.66606055596 93.5 101.1 0.5 0.126 0.196 13.0 15.4 40.3 Aldridge,LaMarcus Batum,Nicolas Camby,Marcus Felton,Raymond Wallace,Gerald 11
2.36643191324 2.33238075794 101.1 100.4 0.5 0.14 0.257 9.9 16.3 50.9 Brooks,MarShon Humphries,Kris Wallace,Gerald Williams,Deron Williams,Shelden 11
3.31662479036 3.26190128606 89.1 106.2 0.514 0.149 0.294 13.6 14.0 39.3 Ariza,Trevor Belinelli,Marco Jack,Jarrett Okafor,Emeka Smith,Jason 11
4.07430975749 4.02988833592 105.2 101.2 0.497 0.182 0.34 11.7 10.9 46.9 Conley,Mike Gasol,Marc Gay,Rudy Pondexter,Quincy Speights,Marreese 11
2.96647939484 2.93938769134 105.1 94.0 0.492 0.187 0.233 12.6 10.2 33.4 Battier,Shane Bosh,Chris Cole,Norris Haslem,Udonis Miller,Mike 11
3.76828873628 3.49857113691 110.4 96.5 0.476 0.127 0.183 10.8 16.6 38.1 Bynum,Andrew Ebanks,Devin Gasol,Pau Sessions,Ramon World Peace,Metta 11
2.0 1.83303027798 91.7 110.1 0.523 0.151 0.34 13.9 12.7 57.4 Gee,Alonzo Jamison,Antawn Parker,Anthony Sloan,Donald Thompson,Tristan 11
3.16227766017 3.13687742827 110.4 101.2 0.515 0.147 0.217 11.6 13.3 36.0 Boozer,Carlos Deng,Luol Hamilton,Richard Noah,Joakim Watson,CJ 11
5.11859355683 5.11468474102 90.9 111.9 0.533 0.119 0.283 13.3 16.8 44.8 Collison,Darren Granger,Danny Hansbrough,Tyler Hibbert,Roy Hill,George 11
3.7947331922 3.6 113.2 116.0 0.563 0.122 0.19 10.8 9.1 38.8 Anderson,Ryan Davis,Glen Nelson,Jameer Redick,JJ Richardson,Jason 11
2.44948974278 2.41660919472 103.0 104.0 0.53 0.183 0.241 7.8 18.3 42.7 Bell,Raja Harris,Devin Howard,Josh Jefferson,Al Millsap,Paul 11
3.46410161514 3.07245829915 89.4 100.6 0.484 0.171 0.327 9.6 17.0 36.7 Blatche,Andray Lewis,Rashard McGee,JaVale Wall,John Young,Nick 11
2.72029410175 2.71293199325 118.9 98.2 0.472 0.167 0.316 17.4 9.6 37.5 Collison,Nick Durant,Kevin Harden,James Ibaka,Serge Westbrook,Russell 11
2.96647939484 2.96647939484 99.5 114.4 0.53 0.1 0.255 14.1 19.0 46.8 Booker,Trevor Crawford,Jordan McGee,JaVale Singleton,Chris Wall,John 11
4.31277173057 4.27083130081 97.6 114.7 0.565 0.146 0.286 11.6 20.5 52.5 Brown,Shannon Lopez,Robin Morris,Markieff Redd,Michael Telfair,Sebastian 11
3.06594194335 2.7276363394 90.5 88.1 0.411 0.172 0.272 10.2 8.4 31.9 Gee,Alonzo Gibson,Daniel Samuels,Samardo Sessions,Ramon Thompson,Tristan 11
2.96647939484 2.96647939484 102.1 102.5 0.529 0.182 0.278 13.3 14.2 54.1 Gee,Alonzo Hollins,Ryan Irving,Kyrie Jamison,Antawn Parker,Anthony 11
3.16227766017 2.92574776767 100.3 93.8 0.434 0.17 0.294 12.1 9.0 31.5 Amundson,Lou Barbosa,Leandro Hansbrough,Tyler Hill,George Jones,Dahntay 11
2.14476105895 2.0591260282 93.2 102.9 0.474 0.153 0.28 9.4 14.4 32.4 Booker,Trevor Crawford,Jordan Seraphin,Kevin Singleton,Chris Wall,John 11
5.32916503779 5.1923019943 105.7 110.3 0.545 0.174 0.36 17.9 17.5 60.1 Cousins,DeMarcus Evans,Tyreke Greene,Donte Thomas,Isaiah Thornton,Marcus 11
4.77493455453 4.62168800332 104.2 92.2 0.431 0.206 0.295 15.2 7.6 27.7 McGuire,Dominic Robinson,Nate Rush,Brandon Thompson,Klay Udoh,Ekpe 11
2.683281573 2.65329983228 94.3 82.5 0.41 0.16 0.202 5.9 6.8 29.1 Battie,Tony Brand,Elton Holiday,Jrue Iguodala,Andre Meeks,Jodie 11
2.72029410175 2.71293199325 106.2 111.7 0.536 0.159 0.333 17.6 13.5 49.7 Collison,Nick Durant,Kevin Harden,James Perkins,Kendrick Westbrook,Russell 11
3.54964786986 3.40587727319 96.8 105.5 0.484 0.079 0.218 5.5 18.3 32.0 Beasley,Michael Johnson,Wesley Love,Kevin Milicic,Darko Ridnour,Luke 11
3.37638860323 3.32264954517 113.2 100.7 0.506 0.188 0.315 15.2 11.1 52.6 Aldridge,LaMarcus Batum,Nicolas Crawford,Jamal Felton,Raymond Wallace,Gerald 11
3.46410161514 3.44093010682 105.9 96.1 0.473 0.164 0.205 9.2 15.2 43.3 Holiday,Jrue Turner,Evan Vucevic,Nikola Williams,Louis Young,Thaddeus 11
3.16227766017 3.05941170816 113.2 93.1 0.476 0.179 0.215 6.2 17.6 28.5 Blair,DeJuan Duncan,Tim Jefferson,Richard Neal,Gary Parker,Tony 11
3.19374388453 3.13687742827 110.5 104.9 0.522 0.135 0.193 9.6 10.6 30.7 Barnes,Matt Blake,Steve Gasol,Pau McRoberts,Josh World Peace,Metta 11
2.86356421266 2.683281573 115.0 86.0 0.421 0.196 0.298 18.7 8.1 39.2 Curry,Stephen Ellis,Monta Lee,David Udoh,Ekpe Wright,Dorell 11
3.60555127546 3.6 95.4 101.3 0.491 0.158 0.225 8.7 16.4 33.7 Hinrich,Kirk Pachulia,Zaza Smith,Josh Teague,Jeff Williams,Marvin 11
3.54964786986 3.54400902933 93.2 102.4 0.497 0.18 0.325 16.0 15.5 44.6 Burks,Alec Favors,Derrick Kanter,Enes Miles,CJ Watson,Earl 11
4.14728827067 4.12795348811 93.4 112.1 0.536 0.152 0.341 15.7 8.3 48.1 Conley,Mike Gasol,Marc Gay,Rudy Mayo,O.J. Speights,Marreese 11
3.63318042492 3.54400902933 79.8 103.3 0.535 0.158 0.189 9.8 13.2 19.6 Davis,Glen Duhon,Chris Howard,Dwight Redick,JJ Richardson,Quentin 11
3.74165738677 3.72021504755 120.8 102.0 0.506 0.123 0.184 7.9 7.9 35.5 Collins,Jason Hinrich,Kirk Johnson,Joe Smith,Josh Teague,Jeff 11
3.37638860323 3.32264954517 102.2 94.3 0.423 0.183 0.278 15.5 11.5 38.9 Allen,Ray Bass,Brandon Pierce,Paul Rondo,Rajon Stiemsma,Greg 11
5.11859355683 5.11468474102 112.2 102.4 0.464 0.151 0.351 13.1 14.1 42.3 Collison,Darren Granger,Danny Hibbert,Roy Hill,George West,David 11
3.16227766017 3.13687742827 101.0 105.3 0.48 0.08 0.198 11.2 16.2 40.5 Johnson,Wesley Love,Kevin Pekovic,Nikola Ridnour,Luke Webster,Martell 11
3.1304951685 2.96647939484 108.2 100.7 0.5 0.171 0.27 9.3 13.9 45.4 Bargnani,Andrea Calderon,Jose DeRozan,DeMar Johnson,Amir Johnson,James 11
2.64575131106 2.63818119165 104.9 94.2 0.46 0.161 0.233 8.8 9.3 35.3 Booker,Trevor Crawford,Jordan Hilario,Nene Singleton,Chris Wall,John 11
3.1304951685 3.07245829915 116.2 103.0 0.494 0.196 0.39 13.4 15.9 49.4 Jerebko,Jonas Knight,Brandon Monroe,Greg Prince,Tayshaun Stuckey,Rodney 11
3.76828873628 3.63318042492 102.5 99.2 0.491 0.131 0.235 10.0 15.2 50.3 Anthony,Carmelo Chandler,Tyson Douglas,Toney Fields,Landry Stoudemire,Amar'e 11
2.93257565972 2.92574776767 109.4 93.8 0.474 0.15 0.203 12.5 9.4 36.6 Anthony,Joel Battier,Shane Chalmers,Mario Haslem,Udonis James,LeBron 11
2.96647939484 2.93938769134 95.1 113.8 0.56 0.137 0.234 6.3 18.9 34.6 Knight,Brandon Monroe,Greg Prince,Tayshaun Stuckey,Rodney Wallace,Ben 11
2.60768096208 2.60768096208 108.0 103.3 0.459 0.103 0.231 12.1 19.5 35.8 Ariza,Trevor Belinelli,Marco Jack,Jarrett Landry,Carl Okafor,Emeka 11
3.40587727319 3.38230690506 119.8 97.7 0.48 0.17 0.244 10.1 12.2 37.1 Anthony,Joel Bosh,Chris Chalmers,Mario James,LeBron Jones,James 11
4.0 3.46410161514 96.2 111.2 0.57 0.137 0.143 9.6 18.2 55.7 Augustin,D.J. Diaw,Boris Henderson,Gerald Maggette,Corey White,DJ 11
3.74165738677 3.38230690506 103.4 105.9 0.551 0.186 0.278 14.9 21.3 44.7 Bargnani,Andrea Calderon,Jose DeRozan,DeMar Gray,Aaron Johnson,James 11
3.60555127546 3.6 96.1 107.8 0.534 0.133 0.229 8.0 20.8 48.0 Brown,Derrick Mullens,Byron Walker,Kemba White,DJ Williams,Reggie 11
4.62601340249 4.58693797647 92.4 109.0 0.514 0.157 0.259 12.8 16.0 39.5 Collison,Darren George,Paul Hibbert,Roy Jones,Dahntay West,David 11
3.46410161514 3.44093010682 109.5 87.7 0.398 0.096 0.194 13.9 8.0 37.4 Meeks,Jodie Turner,Evan Vucevic,Nikola Williams,Louis Young,Thaddeus 11
2.89827534924 2.78567765544 100.9 101.4 0.504 0.174 0.179 12.9 15.6 38.6 Dudley,Jared Gortat,Marcin Hill,Grant Morris,Markieff Nash,Steve 11
2.56904651573 2.56124969497 106.5 87.2 0.478 0.172 0.147 6.6 6.6 38.7 Budinger,Chase Dragic,Goran Hill,Jordan Lee,Courtney Patterson,Patrick 11
3.16227766017 3.16227766017 114.1 87.3 0.435 0.158 0.221 10.1 16.2 39.2 Brown,Shannon Dudley,Jared Gortat,Marcin Morris,Markieff Nash,Steve 11
2.683281573 2.4 111.1 96.3 0.476 0.177 0.253 13.1 8.5 36.3 Brand,Elton Holiday,Jrue Turner,Evan Williams,Louis Young,Thaddeus 11
3.19374388453 3.03315017762 93.0 100.6 0.458 0.089 0.152 9.6 19.9 28.4 Carter,Vince Kidd,Jason Mahinmi,Ian Marion,Shawn Nowitzki,Dirk 11
3.52136337233 3.49857113691 114.0 101.4 0.529 0.173 0.216 14.9 14.3 30.9 Afflalo,Arron Brewer,Corey Harrington,Al McGee,JaVale Miller,Andre 11
4.0249223595 4.01995024845 113.7 96.4 0.492 0.186 0.177 10.8 12.6 43.4 Conley,Mike Gasol,Marc Gay,Rudy Mayo,O.J. Randolph,Zach 11
3.97492138287 3.96988664826 101.4 96.0 0.454 0.127 0.185 10.4 8.1 30.0 Davis,Glen Howard,Dwight Nelson,Jameer Richardson,Jason Turkoglu,Hedo 11
2.72029410175 2.65329983228 102.3 107.6 0.486 0.159 0.308 22.5 9.2 42.6 Durant,Kevin Harden,James Perkins,Kendrick Sefolosha,Thabo Westbrook,Russell 11
3.63318042492 3.54400902933 112.7 96.8 0.476 0.18 0.301 10.9 15.0 51.8 Ellis,Monta Gooden,Drew Ilyasova,Ersan Jennings,Brandon Mbah a Moute,Luc 11
3.40587727319 3.31058907145 106.7 95.4 0.466 0.122 0.167 8.8 9.4 34.1 Barnes,Matt Blake,Steve Bryant,Kobe Gasol,Pau Murphy,Troy 11
5.23450093132 5.23067873225 128.0 98.1 0.48 0.206 0.352 15.9 16.5 44.7 Cousins,DeMarcus Evans,Tyreke Outlaw,Travis Thomas,Isaiah Thompson,Jason 11
5.31036721894 5.21536192416 125.5 105.1 0.514 0.179 0.232 11.1 20.4 51.4 Cousins,DeMarcus Salmons,John Thomas,Isaiah Thompson,Jason Thornton,Marcus 11
2.04939015319 1.788854382 115.4 104.1 0.532 0.222 0.339 11.8 14.1 37.7 Brand,Elton Holiday,Jrue Iguodala,Andre Meeks,Jodie Young,Thaddeus 11
3.52136337233 3.49857113691 113.1 103.7 0.5 0.13 0.235 14.3 13.1 54.9 Budinger,Chase Hill,Jordan Lowry,Kyle Martin,Kevin Scola,Luis 11
3.16227766017 3.13687742827 99.1 112.7 0.519 0.132 0.368 18.7 12.0 49.4 Delfino,Carlos Gooden,Drew Ilyasova,Ersan Jennings,Brandon Livingston,Shaun 11
3.84707681233 3.84707681233 109.3 109.6 0.49 0.085 0.301 18.9 12.8 46.4 Barea,Jose Juan Johnson,Wesley Pekovic,Nikola Randolph,Anthony Webster,Martell 11
3.63318042492 3.4292856399 110.3 119.7 0.611 0.167 0.315 11.5 12.7 51.9 Delfino,Carlos Dunleavy,Mike Gooden,Drew Ilyasova,Ersan Jennings,Brandon 11
3.40587727319 3.31058907145 91.7 85.8 0.368 0.181 0.341 14.7 10.4 34.3 Asik,Omer Brewer,Ronnie Deng,Luol Gibson,Taj Watson,CJ 11
2.96647939484 2.93938769134 112.4 119.6 0.524 0.118 0.391 20.9 11.7 46.6 Booker,Trevor Crawford,Jordan McGee,JaVale Wall,John Young,Nick 11
2.60768096208 2.60768096208 118.6 93.2 0.462 0.173 0.279 18.0 15.5 37.2 Johnson,Ivan Johnson,Joe Smith,Josh Teague,Jeff Williams,Marvin 11
2.40831891576 2.4 122.6 97.4 0.414 0.138 0.319 17.4 6.2 29.9 Battier,Shane Cole,Norris Haslem,Udonis James,LeBron Miller,Mike 11
4.53872228716 4.42718872424 102.0 110.0 0.536 0.11 0.246 12.2 20.6 60.4 Augustin,D.J. Biyombo,Bismack Brown,Derrick Henderson,Gerald Mullens,Byron 11
5.27257053059 4.79165942028 99.8 110.6 0.532 0.149 0.313 19.8 24.2 65.1 Augustin,D.J. Henderson,Gerald Mullens,Byron Thomas,Tyrus Walker,Kemba 11
2.36643191324 2.33238075794 97.0 96.6 0.5 0.218 0.355 14.8 9.7 48.9 Budinger,Chase Dragic,Goran Lee,Courtney Patterson,Patrick Scola,Luis 11
3.49284983931 3.34664010614 113.5 115.2 0.511 0.108 0.318 17.6 11.7 46.9 Aldridge,LaMarcus Batum,Nicolas Crawford,Jamal Felton,Raymond Matthews,Wesley 11
3.40587727319 3.38230690506 108.4 101.2 0.509 0.188 0.288 9.8 13.1 34.1 Anthony,Joel Battier,Shane Bosh,Chris Chalmers,Mario James,LeBron 11
3.22490309932 3.22490309932 122.1 96.4 0.491 0.166 0.14 11.1 8.5 28.8 Hawes,Spencer Iguodala,Andre Turner,Evan Williams,Louis Young,Thaddeus 11
3.19374388453 3.03315017762 112.3 108.6 0.521 0.172 0.362 19.9 10.6 46.5 Anthony,Joel Battier,Shane Chalmers,Mario James,LeBron Wade,Dwyane 11
3.94968353163 3.76297754445 93.2 88.2 0.403 0.158 0.264 12.1 10.7 40.2 Bass,Brandon Bradley,Avery Pierce,Paul Rondo,Rajon Stiemsma,Greg 11
3.16227766017 3.16227766017 106.0 88.4 0.42 0.117 0.247 16.6 10.6 31.8 Billups,Chauncey Butler,Caron Foye,Randy Griffin,Blake Jordan,DeAndre 11
3.7947331922 3.77359245282 101.0 99.1 0.537 0.171 0.133 8.7 16.1 40.3 Bogut,Andrew Delfino,Carlos Jackson,Stephen Jennings,Brandon Leuer,Jon 11
4.42718872424 4.12795348811 105.5 97.2 0.448 0.164 0.317 14.0 5.3 33.3 Butler,Caron Griffin,Blake Martin,Kenyon Paul,Chris Williams,Mo 11
3.49284983931 3.44093010682 113.8 92.3 0.396 0.142 0.37 19.4 15.4 44.2 Hawes,Spencer Holiday,Jrue Iguodala,Andre Williams,Louis Young,Thaddeus 11
3.37638860323 3.32264954517 87.4 90.0 0.408 0.177 0.338 15.6 13.6 38.0 Aldridge,LaMarcus Batum,Nicolas Felton,Raymond Matthews,Wesley Wallace,Gerald 11
3.43511280746 3.28633534503 101.2 106.3 0.534 0.173 0.321 15.5 5.4 51.2 Anderson,Ryan Davis,Glen Duhon,Chris Redick,JJ Richardson,Quentin 11
2.82842712475 2.71293199325 99.7 96.6 0.495 0.159 0.164 9.5 8.1 32.5 Boozer,Carlos Deng,Luol Korver,Kyle Noah,Joakim Rose,Derrick 11
3.7148351242 3.7094473982 107.9 97.2 0.467 0.152 0.234 16.9 13.5 42.0 Budinger,Chase Dalembert,Samuel Lowry,Kyle Martin,Kevin Scola,Luis 11
3.22490309932 3.22490309932 104.7 94.2 0.449 0.12 0.206 8.1 4.7 40.4 Iguodala,Andre Turner,Evan Vucevic,Nikola Williams,Louis Young,Thaddeus 11
2.2360679775 2.22710574513 95.4 99.4 0.476 0.183 0.207 13.0 11.6 35.6 Aldridge,LaMarcus Batum,Nicolas Crawford,Jamal Matthews,Wesley Wallace,Gerald 11
3.97492138287 3.96988664826 93.4 87.1 0.432 0.174 0.213 6.9 12.4 17.9 Anderson,Ryan Duhon,Chris Howard,Dwight Redick,JJ Turkoglu,Hedo 11
2.44948974278 2.41660919472 93.3 105.6 0.496 0.136 0.29 19.9 15.1 39.8 Cousins,DeMarcus Evans,Tyreke Hickson,J.J. Salmons,John Thornton,Marcus 11
3.43511280746 3.38230690506 100.1 106.5 0.517 0.156 0.333 13.9 21.6 52.9 Blake,Steve Bryant,Kobe Gasol,Pau Murphy,Troy World Peace,Metta 11
2.683281573 2.56124969497 118.2 104.7 0.469 0.131 0.348 16.7 7.0 50.2 Bonner,Matt Ginobili,Manu Jackson,Stephen Neal,Gary Splitter,Tiago 11
3.76828873628 3.63318042492 113.8 108.0 0.505 0.147 0.27 8.4 16.8 33.6 Butler,Caron Foye,Randy Griffin,Blake Martin,Kenyon Paul,Chris 11
3.49284983931 3.48711915483 131.3 98.3 0.452 0.146 0.266 13.4 11.3 46.5 Aldridge,LaMarcus Batum,Nicolas Felton,Raymond Hickson,J.J. Matthews,Wesley 11
2.89827534924 2.78567765544 90.3 112.9 0.541 0.095 0.268 16.3 4.3 46.9 Biyombo,Bismack Diaw,Boris Maggette,Corey Walker,Kemba Williams,Reggie 11
3.84707681233 3.84707681233 109.6 105.4 0.464 0.1 0.317 22.7 7.8 35.4 Davis,Glen Duhon,Chris Howard,Dwight Redick,JJ Turkoglu,Hedo 11
2.72029410175 2.33238075794 113.7 108.2 0.488 0.121 0.288 17.2 14.3 42.9 Aldridge,LaMarcus Batum,Nicolas Camby,Marcus Crawford,Jamal Wallace,Gerald 11
4.0249223595 4.01995024845 97.2 100.4 0.525 0.167 0.246 11.5 13.6 50.3 Batum,Nicolas Felton,Raymond Hickson,J.J. Matthews,Wesley Przybilla,Joel 11
4.73286382648 4.71593044902 112.0 109.7 0.529 0.112 0.258 10.0 14.3 42.8 Beaubois,Rodrigue Nowitzki,Dirk Odom,Lamar Terry,Jason Wright,Brandan 11
4.81663783152 4.66476151588 93.2 95.0 0.462 0.156 0.273 12.8 17.8 44.1 Biedrins,Andris Lee,David Robinson,Nate Thompson,Klay Wright,Dorell 11
3.19374388453 3.1874754901 99.2 111.5 0.613 0.183 0.267 4.3 18.5 55.6 Delfino,Carlos Gooden,Drew Harris,Tobias Ilyasova,Ersan Jennings,Brandon 11
3.19374388453 3.1874754901 91.2 117.4 0.592 0.178 0.345 15.7 19.2 51.3 Delfino,Carlos Gooden,Drew Ilyasova,Ersan Jackson,Stephen Jennings,Brandon 11
3.46410161514 3.44093010682 99.0 103.3 0.504 0.143 0.235 9.3 7.2 41.5 Hawes,Spencer Holiday,Jrue Turner,Evan Williams,Louis Young,Thaddeus 11
3.03315017762 3.00665927567 96.8 83.3 0.401 0.185 0.215 9.2 14.2 28.4 Johnson,Joe McGrady,Tracy Pachulia,Zaza Smith,Josh Teague,Jeff 11
3.0 2.93938769134 112.0 89.9 0.413 0.119 0.214 13.8 10.9 36.2 Asik,Omer Butler,Jimmy Gibson,Taj Korver,Kyle Lucas,John 11
2.96647939484 2.93938769134 99.2 96.1 0.477 0.151 0.305 19.5 12.3 43.4 Brooks,MarShon Humphries,Kris Okur,Mehmet Stevenson,DeShawn Williams,Deron 11
2.52982212813 2.4 107.0 97.9 0.439 0.111 0.274 10.1 19.5 46.3 Humphries,Kris Morrow,Anthony Stevenson,DeShawn Williams,Deron Williams,Shelden 11
2.72029410175 2.71293199325 125.8 109.2 0.482 0.114 0.339 17.7 11.8 37.0 Collison,Nick Durant,Kevin Harden,James Mohammed,Nazr Westbrook,Russell 11
2.683281573 2.56124969497 117.5 80.4 0.354 0.149 0.192 8.8 2.9 17.7 Favors,Derrick Harris,Devin Hayward,Gordon Jefferson,Al Millsap,Paul 11
3.66060104354 3.6551333765 91.4 106.9 0.522 0.147 0.268 11.8 9.6 42.7 Gortat,Marcin Hill,Grant Morris,Markieff Nash,Steve Price,Ronnie 11
3.66060104354 3.52136337233 121.2 106.3 0.5 0.148 0.311 16.6 17.4 51.4 Barnes,Matt Blake,Steve Bryant,Kobe Bynum,Andrew Gasol,Pau 11
2.89827534924 2.63818119165 130.9 88.9 0.409 0.151 0.29 16.4 4.5 34.4 Curry,Stephen Ellis,Monta Lee,David Rush,Brandon Udoh,Ekpe 11
3.76828873628 3.76297754445 98.1 87.1 0.386 0.144 0.245 15.7 8.2 29.9 Green,Willie McGrady,Tracy Pachulia,Zaza Pargo,Jannero Radmanovic,Vladimir 11
3.40587727319 3.40587727319 96.9 111.9 0.505 0.122 0.314 12.3 13.0 42.9 Anthony,Carmelo Chandler,Tyson Davis,Baron Shumpert,Iman Smith,J.R. 11
3.54964786986 3.49857113691 108.2 96.5 0.547 0.229 0.178 12.2 3.8 27.4 Battier,Shane Bosh,Chris Chalmers,Mario James,LeBron Wade,Dwyane 11
2.89827534924 2.87054001888 107.8 108.4 0.513 0.139 0.296 15.9 12.9 39.5 Blair,DeJuan Duncan,Tim Ginobili,Manu Jefferson,Richard Parker,Tony 11
2.36643191324 2.36643191324 114.4 103.7 0.473 0.139 0.29 12.1 10.6 40.9 Burks,Alec Harris,Devin Hayward,Gordon Jefferson,Al Millsap,Paul 11
3.1304951685 2.96647939484 96.7 112.2 0.533 0.157 0.327 16.7 6.8 31.8 Collison,Nick Harden,James Ivey,Royal Jackson,Reggie Mohammed,Nazr 11
