31	50.6%	45	45.8%
49	41.0%	43	41.2%
39	44.3%	37	55.8%
39	39.5%	40	49.4%
55	45.0%	51	39.6%
39	51.2%	38	44.3%
38	42.2%	41	55.3%
36	43.0%	39	47.8%
37	46.2%	40	45.0%
31	56.6%	39	37.9%
31	48.2%	45	52.0%
43	38.7%	51	45.8%
40	45.5%	43	35.4%
58	45.1%	47	37.6%
43	33.3%	36	57.4%
42	48.1%	47	39.8%
45	38.5%	53	42.9%
44	46.4%	41	44.7%
47	37.9%	41	46.2%
31	51.3%	37	48.8%
40	44.4%	42	45.0%
48	41.7%	47	45.1%
58	40.2%	54	41.3%
47	40.3%	42	48.3%
44	49.3%	40	42.2%
32	50.0%	52	44.9%
46	50.0%	38	43.4%
47	46.4%	43	41.5%
42	40.7%	43	46.8%
37	44.9%	43	39.7%
44	32.1%	46	41.3%
52	49.4%	45	47.2%
47	37.4%	54	34.6%
41	47.0%	50	41.2%
35	47.7%	45	47.3%
37	44.3%	49	38.8%
33	46.0%	52	44.6%
35	56.6%	39	42.9%
42	48.8%	45	48.4%
46	38.6%	49	44.4%
41	50.0%	36	41.7%
45	40.4%	53	44.6%
43	39.2%	34	58.3%
35	44.2%	44	50.0%
38	43.4%	39	46.1%
51	44.3%	52	37.5%
43	35.5%	55	44.3%
42	42.4%	42	44.7%
43	51.4%	39	45.9%
30	55.6%	53	32.9%
61	44.0%	42	35.4%
39	54.3%	53	34.5%
41	43.1%	37	47.6%
54	39.8%	33	57.8%
48	38.8%	49	33.3%
42	44.9%	47	36.3%
50	38.7%	42	42.0%
49	53.7%	36	44.1%
47	46.2%	31	51.1%
33	57.3%	43	42.2%
38	50.0%	35	47.1%
28	50.0%	43	46.8%
46	37.5%	35	50.0%
37	55.4%	43	46.6%
49	40.8%	52	33.7%
44	52.4%	42	39.0%
47	44.6%	31	42.7%
41	40.2%	56	44.4%
37	54.1%	41	44.0%
43	43.7%	46	49.4%
39	45.8%	47	47.8%
35	59.7%	37	49.4%
36	63.6%	33	50.0%
39	53.8%	45	47.8%
49	44.2%	34	45.3%
43	43.3%	47	49.4%
48	51.2%	46	42.9%
44	40.2%	46	47.2%
41	35.5%	62	33.7%
33	55.4%	45	47.6%
40	51.3%	48	41.7%
36	54.3%	39	50.0%
42	45.4%	50	43.8%
57	33.0%	49	46.7%
41	50.0%	43	44.7%
39	44.4%	52	32.5%
44	48.2%	38	54.0%
45	44.4%	40	48.8%
41	41.4%	35	43.1%
40	51.7%	44	51.6%
35	53.5%	38	43.6%
50	47.5%	44	35.7%
32	43.6%	53	44.3%
46	51.2%	33	50.7%
45	39.0%	40	46.9%
33	44.2%	57	38.7%
31	53.9%	35	57.0%
40	42.4%	55	44.9%
34	46.6%	58	38.8%
46	40.2%	45	53.6%
46	47.6%	42	44.8%
45	46.3%	49	38.8%
39	49.4%	45	46.2%
35	41.0%	40	49.3%
39	50.0%	51	41.0%
41	46.9%	36	42.3%
44	40.2%	48	42.0%
43	47.7%	41	43.2%
36	38.9%	44	41.2%
61	42.5%	48	42.9%
49	44.9%	44	37.6%
39	40.0%	46	43.8%
51	42.5%	38	48.7%
35	46.3%	45	44.8%
38	47.4%	48	30.7%
46	40.9%	39	42.7%
31	51.2%	39	47.9%
46	44.1%	48	48.9%
20	56.5%	45	44.1%
41	44.4%	51	39.5%
58	41.0%	55	41.6%
42	43.6%	37	54.2%
36	42.3%	42	56.8%
46	36.6%	38	49.4%
50	45.1%	46	44.8%
43	47.5%	29	56.1%
37	66.7%	34	40.3%
44	50.6%	34	40.2%
56	36.2%	59	43.8%
49	48.2%	40	46.7%
42	55.4%	32	50.6%
41	41.7%	41	51.7%
45	52.9%	49	37.0%
41	46.2%	42	50.7%
38	52.0%	44	41.7%
45	43.7%	48	38.7%
34	52.1%	25	58.7%
50	44.3%	42	37.3%
48	37.7%	37	42.2%
40	51.3%	49	38.5%
39	48.1%	52	36.0%
40	43.8%	44	50.0%
43	42.0%	32	44.8%
42	42.3%	50	38.1%
37	48.2%	43	45.0%
44	45.9%	41	42.5%
46	37.2%	42	39.0%
39	42.9%	48	47.1%
46	42.4%	35	60.2%
35	52.9%	44	37.2%
47	50.7%	34	42.5%
51	37.5%	39	45.3%
49	39.8%	38	49.4%
35	54.4%	34	51.3%
38	48.8%	40	50.6%
50	40.0%	35	51.2%
52	41.1%	46	40.9%
58	45.8%	54	35.4%
42	40.5%	55	43.2%
53	37.8%	43	48.9%
40	40.7%	44	36.8%
32	44.2%	52	49.4%
42	46.2%	48	36.9%
45	44.3%	41	52.9%
40	52.3%	41	51.2%
42	38.8%	44	43.2%
47	47.5%	45	40.9%
56	29.8%	42	44.6%
34	55.3%	45	46.0%
50	47.4%	38	39.1%
47	36.0%	48	51.1%
35	44.4%	40	47.7%
51	45.1%	46	34.6%
39	42.1%	37	51.9%
38	41.1%	62	33.3%
37	43.7%	46	47.4%
34	41.4%	53	44.0%
43	43.0%	42	46.7%
28	55.8%	49	51.8%
30	45.0%	49	47.1%
49	47.1%	50	39.1%
43	45.2%	42	42.3%
41	50.0%	48	41.5%
46	46.4%	39	54.7%
38	48.2%	45	44.3%
36	51.8%	35	57.0%
43	51.8%	48	40.2%
45	52.9%	35	50.6%
50	47.3%	44	43.3%
49	46.9%	48	33.3%
44	42.5%	49	48.9%
42	47.0%	38	49.4%
30	43.2%	43	52.2%
47	46.6%	43	44.2%
47	37.8%	46	45.1%
44	35.7%	55	32.4%
43	55.1%	39	49.5%
45	36.4%	35	51.2%
51	38.8%	47	36.7%
43	38.6%	35	59.4%
40	44.0%	44	42.0%
43	45.2%	44	46.3%
48	42.7%	37	51.9%
44	42.9%	40	50.6%
42	45.8%	45	43.8%
37	39.5%	47	43.0%
40	47.4%	43	48.1%
44	45.3%	53	44.3%
43	45.1%	51	38.8%
42	48.8%	40	48.1%
51	49.4%	38	45.6%
55	31.0%	51	43.7%
39	38.2%	46	39.2%
30	53.3%	42	48.7%
38	46.1%	48	49.4%
