DENNY'S,_french_fries 0 -0.0680646268315
KASHI,_Blueberry_Waffle 0 -0.0674500702878
Pizza,_cheese_topping,_regular_crust,_frozen,_cooked 0 -0.067296579905
LITTLE_CAESARS_14"_Cheese_Pizza,_Large_Deep_Dish_Crust 0 -0.0671153186726
PIZZA_HUT_12"_Cheese_Pizza,_THIN_'N_CRISPY_Crust 0 -0.0668757946608
DIGIORNO_Pizza,_cheese_topping,_rising_crust,_frozen,_baked 0 -0.0666581311716
KELLOGG'S,_EGGO_Minis,_Pancakes,_Buttermilk 0 -0.0652330802927
McDONALD'S,_Deluxe_Breakfast,_with_syrup_and_margarine 0 -0.0648338286064
HOT_POCKETS,_meatballs_&_mozzarella_stuffed_sandwich,_frozen 0 -0.0636536019548
McDONALD'S,_McCHICKEN_Sandwich 0 -0.0628821000751
Fast_foods,_fish_sandwich,_with_tartar_sauce_and_cheese 0 -0.060554480193
Tofu,_fried 0 -0.0603233905318
KELLOGG'S_Eggo_Lowfat_Blueberry_Nutri-Grain_Waffles 0 -0.0589848574674
Fast_foods,_english_muffin,_with_cheese_and_sausage 0 -0.0577562705034
Focaccia,_Italian_flatbread,_plain 0 -0.0573370732696
McDONALD'S,_FILET-O-FISH 0 -0.0565405710952
LITTLE_CAESARS_14"_Original_Round_Cheese_Pizza,_Regular_Crust 0 -0.0562629334257
KELLOGG'S,_POP-TARTS,_Ice_Cream_Shoppe_Frosted_Ice_Creme_Sandwich_Toaster_Pastries 0 -0.0554594173731
McDONALD'S,_Sausage_McMUFFIN 0 -0.0545532962095
Pizza,_cheese_topping,_thin_crust,_frozen,_cooked 0 -0.0536634058111
DENNY'S,_golden_fried_shrimp 0 -0.0533137929592
MORNINGSTAR_FARMS_Buffalo_Chik_Patties,_frozen,_unprepared 0 -0.0530170897945
Nuts,_chestnuts,_chinese,_roasted 0 -0.0527870196977
Restaurant,_family_style,_shrimp,_breaded_and_fried 0 -0.0515643383393
Potato_pancakes 0 -0.0511049000754
BURGER_KING,_french_fries 0 -0.050499915155
APPLEBEE'S,_mozzarella_sticks 0 -0.0497260673866
School_Lunch_Pizza,_TONY'S_SMARTPIZZA_Whole_Grain_4x6_Pepperoni_Pizza_50/50_Cheese-_frozen 0 -0.0497015340626
Syrups,_table_blends,_pancake,_with_2%_maple,_with_added_potassium 0 -0.0486960231267
English_muffins,_plain,_enriched,_without_calcium_propionate(includes_sourdough) 0 -0.0485693683584
PIZZA_HUT_14"_Cheese_Pizza,_Stuffed_Crust 0 -0.0484819725857
BURGER_KING,_Original_Chicken_Sandwich 0 -0.0478150829503
Tortillas,_ready-to-bake_or_-fry,_corn 0 -0.0468384081195
DIGIORNO_Pizza,_pepperoni_topping,_rising_crust,_frozen,_baked 0 -0.0454718950486
PIZZA_HUT_12"_Pepperoni_Pizza,_Hand-Tossed_Crust 0 -0.0450135069999
GEORGE_WESTON_BAKERIES,_Thomas_English_Muffins 0 -0.0434020180992
Muffin,_blueberry,_commercially_prepared,_low-fat 0 -0.0432378009157
BURGER_KING,_Hash_Brown_Rounds 0 -0.0422289975698
KELLOGG'S,_EGGO,_Pancakes,_Chocolate_Chip 0 -0.0414100388659
English_muffins,_plain,_enriched,_with_ca_prop_(includes_sourdough) 0 -0.0412501765466
Tomatoes,_sun-dried,_packed_in_oil,_drained 0 -0.0409874589592
Babyfood,_cookie,_baby,_fruit 0 -0.0409571243183
Pizza,_meat_and_vegetable_topping,_rising_crust,_frozen,_cooked 0 -0.0405837176999
Fast_foods,_shrimp,_breaded_and_fried 0 -0.0397127584344
CHICK-FIL-A,_hash_browns 0 -0.0395035385094
PAPA_JOHN'S_14"_Cheese_Pizza,_Thin_Crust 0 -0.0390426750345
KELLOGG'S,_EGGO,_Biscuit_Scramblers,_Egg_&_Cheese 0 -0.0385568129613
